COUNTYNAME,COUNTYFP,YEAR,FuelType,value
Madison,39097,2018,count_Natural Gas/Propane,0.0
Madison,39097,2019,count_Natural Gas/Propane,0.0
Madison,39097,2020,count_Natural Gas/Propane,0.0
Madison,39097,2021,count_Natural Gas/Propane,0.0
Madison,39097,2022,count_Natural Gas/Propane,0.0
Madison,39097,2023,count_Natural Gas/Propane,0.0
Madison,39097,2024,count_Natural Gas/Propane,0.0
Madison,39097,2000,count_Solar,0
Madison,39097,2001,count_Solar,0
Madison,39097,2002,count_Solar,0
Madison,39097,2003,count_Solar,0
Madison,39097,2004,count_Solar,0
Madison,39097,2005,count_Solar,0
Madison,39097,2006,count_Solar,0
Madison,39097,2007,count_Solar,0
Madison,39097,2008,count_Solar,1.0
Madison,39097,2009,count_Solar,0
Madison,39097,2010,count_Solar,2.0
Madison,39097,2011,count_Solar,6.0
Madison,39097,2012,count_Solar,7.0
Madison,39097,2013,count_Solar,6.0
Madison,39097,2014,count_Solar,2.0
Madison,39097,2015,count_Solar,2.0
Madison,39097,2016,count_Solar,10.0
Madison,39097,2017,count_Solar,5.0
Madison,39097,2018,count_Solar,5.0
Madison,39097,2019,count_Solar,18.0
Madison,39097,2020,count_Solar,19.0
Madison,39097,2021,count_Solar,17.0
Madison,39097,2022,count_Solar,26.0
Madison,39097,2023,count_Solar,36.0
Madison,39097,2024,count_Solar,37.0
Madison,39097,2000,count_Waste Gas,0
Madison,39097,2001,count_Waste Gas,0
Madison,39097,2002,count_Waste Gas,0
Madison,39097,2003,count_Waste Gas,0
Madison,39097,2004,count_Waste Gas,0
Madison,39097,2005,count_Waste Gas,0
Madison,39097,2006,count_Waste Gas,0
Madison,39097,2007,count_Waste Gas,0
Madison,39097,2008,count_Waste Gas,0.0
Madison,39097,2009,count_Waste Gas,0
Madison,39097,2010,count_Waste Gas,0.0
Madison,39097,2011,count_Waste Gas,0.0
Madison,39097,2012,count_Waste Gas,0.0
Madison,39097,2013,count_Waste Gas,0.0
Madison,39097,2014,count_Waste Gas,0.0
Madison,39097,2015,count_Waste Gas,0.0
Madison,39097,2016,count_Waste Gas,0.0
Madison,39097,2017,count_Waste Gas,0.0
Madison,39097,2018,count_Waste Gas,0.0
Madison,39097,2019,count_Waste Gas,0.0
Madison,39097,2020,count_Waste Gas,0.0
Madison,39097,2021,count_Waste Gas,0.0
Madison,39097,2022,count_Waste Gas,0.0
Madison,39097,2023,count_Waste Gas,0.0
Madison,39097,2024,count_Waste Gas,0.0
Madison,39097,2000,count_Wind,0
Madison,39097,2001,count_Wind,0
Madison,39097,2002,count_Wind,0
Madison,39097,2003,count_Wind,0
Madison,39097,2004,count_Wind,0
Madison,39097,2005,count_Wind,0
Madison,39097,2006,count_Wind,0
Madison,39097,2007,count_Wind,0
Madison,39097,2008,count_Wind,1.0
Madison,39097,2009,count_Wind,0
Madison,39097,2010,count_Wind,3.0
Madison,39097,2011,count_Wind,0.0
Madison,39097,2012,count_Wind,0.0
Madison,39097,2013,count_Wind,0.0
Madison,39097,2014,count_Wind,0.0
Madison,39097,2015,count_Wind,0.0
Madison,39097,2016,count_Wind,0.0
Madison,39097,2017,count_Wind,0.0
Madison,39097,2018,count_Wind,0.0
Madison,39097,2019,count_Wind,0.0
Madison,39097,2020,count_Wind,0.0
Madison,39097,2021,count_Wind,0.0
Madison,39097,2022,count_Wind,0.0
Madison,39097,2023,count_Wind,0.0
Madison,39097,2024,count_Wind,0.0
Madison,39097,2000,total_Biofuel,0
Madison,39097,2001,total_Biofuel,0
Madison,39097,2002,total_Biofuel,0
Madison,39097,2003,total_Biofuel,0
Madison,39097,2004,total_Biofuel,0
Madison,39097,2005,total_Biofuel,0
Madison,39097,2006,total_Biofuel,0
Madison,39097,2007,total_Biofuel,0
Madison,39097,2008,total_Biofuel,0.0
Madison,39097,2009,total_Biofuel,0
Madison,39097,2010,total_Biofuel,0.0
Madison,39097,2011,total_Biofuel,0.0
Madison,39097,2012,total_Biofuel,0.0
Madison,39097,2013,total_Biofuel,0.0
Madison,39097,2014,total_Biofuel,0.0
Madison,39097,2015,total_Biofuel,0.0
Madison,39097,2016,total_Biofuel,0.0
Madison,39097,2017,total_Biofuel,0.0
Madison,39097,2018,total_Biofuel,0.0
Madison,39097,2019,total_Biofuel,0.0
Madison,39097,2020,total_Biofuel,0.0
Madison,39097,2021,total_Biofuel,0.0
Madison,39097,2022,total_Biofuel,0.0
Madison,39097,2023,total_Biofuel,0.0
Madison,39097,2024,total_Biofuel,0.0
Madison,39097,2000,total_Energy Storage,0
Madison,39097,2001,total_Energy Storage,0
Madison,39097,2002,total_Energy Storage,0
Madison,39097,2003,total_Energy Storage,0
Madison,39097,2004,total_Energy Storage,0
Madison,39097,2005,total_Energy Storage,0
Madison,39097,2006,total_Energy Storage,0
Madison,39097,2007,total_Energy Storage,0
Madison,39097,2008,total_Energy Storage,0.0
Madison,39097,2009,total_Energy Storage,0
Madison,39097,2010,total_Energy Storage,0.0
Madison,39097,2011,total_Energy Storage,0.0
Madison,39097,2012,total_Energy Storage,0.0
Madison,39097,2013,total_Energy Storage,0.0
Madison,39097,2014,total_Energy Storage,0.0
Madison,39097,2015,total_Energy Storage,0.0
Madison,39097,2016,total_Energy Storage,0.0
Madison,39097,2017,total_Energy Storage,0.0
Madison,39097,2018,total_Energy Storage,0.0
Madison,39097,2019,total_Energy Storage,0.0
Madison,39097,2020,total_Energy Storage,0.0
Madison,39097,2021,total_Energy Storage,0.0
Madison,39097,2022,total_Energy Storage,5.0
Madison,39097,2023,total_Energy Storage,7.6
Madison,39097,2024,total_Energy Storage,0.0
Madison,39097,2000,total_Natural Gas/Propane,0
Madison,39097,2001,total_Natural Gas/Propane,0
Madison,39097,2002,total_Natural Gas/Propane,0
Madison,39097,2003,total_Natural Gas/Propane,0
Madison,39097,2004,total_Natural Gas/Propane,0
Madison,39097,2005,total_Natural Gas/Propane,0
Madison,39097,2006,total_Natural Gas/Propane,0
Madison,39097,2007,total_Natural Gas/Propane,0
Madison,39097,2008,total_Natural Gas/Propane,0.0
Madison,39097,2009,total_Natural Gas/Propane,0
Madison,39097,2010,total_Natural Gas/Propane,0.0
Madison,39097,2011,total_Natural Gas/Propane,0.0
Madison,39097,2012,total_Natural Gas/Propane,0.0
Madison,39097,2013,total_Natural Gas/Propane,0.0
Madison,39097,2014,total_Natural Gas/Propane,0.0
Madison,39097,2015,total_Natural Gas/Propane,0.0
Madison,39097,2016,total_Natural Gas/Propane,0.0
Madison,39097,2017,total_Natural Gas/Propane,0.0
Madison,39097,2018,total_Natural Gas/Propane,0.0
Madison,39097,2019,total_Natural Gas/Propane,0.0
Madison,39097,2020,total_Natural Gas/Propane,0.0
Madison,39097,2021,total_Natural Gas/Propane,0.0
Madison,39097,2022,total_Natural Gas/Propane,0.0
Madison,39097,2023,total_Natural Gas/Propane,0.0
Madison,39097,2024,total_Natural Gas/Propane,0.0
Madison,39097,2000,total_Solar,0
Madison,39097,2001,total_Solar,0
Madison,39097,2002,total_Solar,0
Madison,39097,2003,total_Solar,0
Madison,39097,2004,total_Solar,0
Madison,39097,2005,total_Solar,0
Madison,39097,2006,total_Solar,0
Madison,39097,2007,total_Solar,0
Madison,39097,2008,total_Solar,7.0
Madison,39097,2009,total_Solar,0
Madison,39097,2010,total_Solar,15.04
Madison,39097,2011,total_Solar,111.11
Madison,39097,2012,total_Solar,3129.04
Madison,39097,2013,total_Solar,144.8
Madison,39097,2014,total_Solar,11.0
Madison,39097,2015,total_Solar,31.6
Madison,39097,2016,total_Solar,158.26000000000002
Madison,39097,2017,total_Solar,41.45
Madison,39097,2018,total_Solar,72.8
Madison,39097,2019,total_Solar,177.49
Madison,39097,2020,total_Solar,161.73
Madison,39097,2021,total_Solar,147.224
Madison,39097,2022,total_Solar,223.7
Madison,39097,2023,total_Solar,4271.835
Madison,39097,2024,total_Solar,1373.99
Madison,39097,2000,total_Waste Gas,0
Madison,39097,2001,total_Waste Gas,0
Madison,39097,2002,total_Waste Gas,0
Madison,39097,2003,total_Waste Gas,0
Madison,39097,2004,total_Waste Gas,0
Madison,39097,2005,total_Waste Gas,0
Madison,39097,2006,total_Waste Gas,0
Madison,39097,2007,total_Waste Gas,0
Madison,39097,2008,total_Waste Gas,0.0
Madison,39097,2009,total_Waste Gas,0
Madison,39097,2010,total_Waste Gas,0.0
Madison,39097,2011,total_Waste Gas,0.0
Madison,39097,2012,total_Waste Gas,0.0
Madison,39097,2013,total_Waste Gas,0.0
Madison,39097,2014,total_Waste Gas,0.0
Madison,39097,2015,total_Waste Gas,0.0
Madison,39097,2016,total_Waste Gas,0.0
Madison,39097,2017,total_Waste Gas,0.0
Madison,39097,2018,total_Waste Gas,0.0
Madison,39097,2019,total_Waste Gas,0.0
Madison,39097,2020,total_Waste Gas,0.0
Madison,39097,2021,total_Waste Gas,0.0
Madison,39097,2022,total_Waste Gas,0.0
Madison,39097,2023,total_Waste Gas,0.0
Madison,39097,2024,total_Waste Gas,0.0
Madison,39097,2000,total_Wind,0
Madison,39097,2001,total_Wind,0
Madison,39097,2002,total_Wind,0
Madison,39097,2003,total_Wind,0
Madison,39097,2004,total_Wind,0
Madison,39097,2005,total_Wind,0
Madison,39097,2006,total_Wind,0
Madison,39097,2007,total_Wind,0
Madison,39097,2008,total_Wind,1.8
Madison,39097,2009,total_Wind,0
Madison,39097,2010,total_Wind,26.0
Madison,39097,2011,total_Wind,0.0
Madison,39097,2012,total_Wind,0.0
Madison,39097,2013,total_Wind,0.0
Madison,39097,2014,total_Wind,0.0
Madison,39097,2015,total_Wind,0.0
Madison,39097,2016,total_Wind,0.0
Madison,39097,2017,total_Wind,0.0
Madison,39097,2018,total_Wind,0.0
Madison,39097,2019,total_Wind,0.0
Madison,39097,2020,total_Wind,0.0
Madison,39097,2021,total_Wind,0.0
Madison,39097,2022,total_Wind,0.0
Madison,39097,2023,total_Wind,0.0
Madison,39097,2024,total_Wind,0.0
Marion,39101,2000,count_Biofuel,0
Marion,39101,2001,count_Biofuel,0
Marion,39101,2002,count_Biofuel,0
Marion,39101,2003,count_Biofuel,0
Marion,39101,2004,count_Biofuel,0
Marion,39101,2005,count_Biofuel,0
Marion,39101,2006,count_Biofuel,0
Marion,39101,2007,count_Biofuel,0
Marion,39101,2008,count_Biofuel,0
Marion,39101,2009,count_Biofuel,0.0
Marion,39101,2010,count_Biofuel,0
Marion,39101,2011,count_Biofuel,0.0
Marion,39101,2012,count_Biofuel,0.0
Marion,39101,2013,count_Biofuel,0.0
Marion,39101,2014,count_Biofuel,0.0
Marion,39101,2015,count_Biofuel,0.0
Marion,39101,2016,count_Biofuel,0.0
Marion,39101,2017,count_Biofuel,0.0
Marion,39101,2018,count_Biofuel,0.0
Marion,39101,2019,count_Biofuel,0.0
Marion,39101,2020,count_Biofuel,0.0
Marion,39101,2021,count_Biofuel,0.0
Marion,39101,2022,count_Biofuel,0.0
Marion,39101,2023,count_Biofuel,0.0
Marion,39101,2024,count_Biofuel,0.0
Marion,39101,2000,count_Energy Storage,0
Marion,39101,2001,count_Energy Storage,0
Marion,39101,2002,count_Energy Storage,0
Marion,39101,2003,count_Energy Storage,0
Marion,39101,2004,count_Energy Storage,0
Marion,39101,2005,count_Energy Storage,0
Marion,39101,2006,count_Energy Storage,0
Marion,39101,2007,count_Energy Storage,0
Marion,39101,2008,count_Energy Storage,0
Marion,39101,2009,count_Energy Storage,0.0
Marion,39101,2010,count_Energy Storage,0
Marion,39101,2011,count_Energy Storage,0.0
Marion,39101,2012,count_Energy Storage,0.0
Marion,39101,2013,count_Energy Storage,0.0
Marion,39101,2014,count_Energy Storage,0.0
Marion,39101,2015,count_Energy Storage,0.0
Marion,39101,2016,count_Energy Storage,0.0
Marion,39101,2017,count_Energy Storage,0.0
Marion,39101,2018,count_Energy Storage,0.0
Marion,39101,2019,count_Energy Storage,0.0
Marion,39101,2020,count_Energy Storage,0.0
Marion,39101,2021,count_Energy Storage,0.0
Marion,39101,2022,count_Energy Storage,2.0
Marion,39101,2023,count_Energy Storage,0.0
Marion,39101,2024,count_Energy Storage,0.0
Marion,39101,2000,count_Natural Gas/Propane,0
Marion,39101,2001,count_Natural Gas/Propane,0
Marion,39101,2002,count_Natural Gas/Propane,0
Marion,39101,2003,count_Natural Gas/Propane,0
Marion,39101,2004,count_Natural Gas/Propane,0
Marion,39101,2005,count_Natural Gas/Propane,0
Marion,39101,2006,count_Natural Gas/Propane,0
Marion,39101,2007,count_Natural Gas/Propane,0
Marion,39101,2008,count_Natural Gas/Propane,0
Marion,39101,2009,count_Natural Gas/Propane,0.0
Marion,39101,2010,count_Natural Gas/Propane,0
Marion,39101,2011,count_Natural Gas/Propane,0.0
Marion,39101,2012,count_Natural Gas/Propane,0.0
Marion,39101,2013,count_Natural Gas/Propane,0.0
Marion,39101,2014,count_Natural Gas/Propane,0.0
Marion,39101,2015,count_Natural Gas/Propane,0.0
Marion,39101,2016,count_Natural Gas/Propane,0.0
Marion,39101,2017,count_Natural Gas/Propane,0.0
Marion,39101,2018,count_Natural Gas/Propane,0.0
Marion,39101,2019,count_Natural Gas/Propane,0.0
Marion,39101,2020,count_Natural Gas/Propane,0.0
Marion,39101,2021,count_Natural Gas/Propane,0.0
Marion,39101,2022,count_Natural Gas/Propane,0.0
Marion,39101,2023,count_Natural Gas/Propane,0.0
Marion,39101,2024,count_Natural Gas/Propane,0.0
Marion,39101,2000,count_Solar,0
Marion,39101,2001,count_Solar,0
Marion,39101,2002,count_Solar,0
Marion,39101,2003,count_Solar,0
Marion,39101,2004,count_Solar,0
Marion,39101,2005,count_Solar,0
Marion,39101,2006,count_Solar,0
Marion,39101,2007,count_Solar,0
Marion,39101,2008,count_Solar,0
Marion,39101,2009,count_Solar,0.0
Marion,39101,2010,count_Solar,0
Marion,39101,2011,count_Solar,2.0
Marion,39101,2012,count_Solar,1.0
Marion,39101,2013,count_Solar,1.0
Marion,39101,2014,count_Solar,2.0
Marion,39101,2015,count_Solar,3.0
Marion,39101,2016,count_Solar,4.0
Marion,39101,2017,count_Solar,4.0
Marion,39101,2018,count_Solar,6.0
Marion,39101,2019,count_Solar,15.0
Marion,39101,2020,count_Solar,10.0
Marion,39101,2021,count_Solar,13.0
Marion,39101,2022,count_Solar,27.0
Marion,39101,2023,count_Solar,17.0
Marion,39101,2024,count_Solar,12.0
Marion,39101,2000,count_Waste Gas,0
Marion,39101,2001,count_Waste Gas,0
Marion,39101,2002,count_Waste Gas,0
Marion,39101,2003,count_Waste Gas,0
Marion,39101,2004,count_Waste Gas,0
Marion,39101,2005,count_Waste Gas,0
Marion,39101,2006,count_Waste Gas,0
Marion,39101,2007,count_Waste Gas,0
Marion,39101,2008,count_Waste Gas,0
Marion,39101,2009,count_Waste Gas,0.0
Marion,39101,2010,count_Waste Gas,0
Marion,39101,2011,count_Waste Gas,0.0
Marion,39101,2012,count_Waste Gas,0.0
Marion,39101,2013,count_Waste Gas,0.0
Marion,39101,2014,count_Waste Gas,0.0
Marion,39101,2015,count_Waste Gas,0.0
Marion,39101,2016,count_Waste Gas,0.0
Marion,39101,2017,count_Waste Gas,1.0
Marion,39101,2018,count_Waste Gas,0.0
Marion,39101,2019,count_Waste Gas,0.0
Marion,39101,2020,count_Waste Gas,0.0
Marion,39101,2021,count_Waste Gas,0.0
Marion,39101,2022,count_Waste Gas,0.0
Marion,39101,2023,count_Waste Gas,0.0
Marion,39101,2024,count_Waste Gas,0.0
Marion,39101,2000,count_Wind,0
Marion,39101,2001,count_Wind,0
Marion,39101,2002,count_Wind,0
Marion,39101,2003,count_Wind,0
Marion,39101,2004,count_Wind,0
Marion,39101,2005,count_Wind,0
Marion,39101,2006,count_Wind,0
Marion,39101,2007,count_Wind,0
Marion,39101,2008,count_Wind,0
Marion,39101,2009,count_Wind,1.0
Marion,39101,2010,count_Wind,0
Marion,39101,2011,count_Wind,1.0
Marion,39101,2012,count_Wind,0.0
Marion,39101,2013,count_Wind,0.0
Marion,39101,2014,count_Wind,0.0
Marion,39101,2015,count_Wind,0.0
Marion,39101,2016,count_Wind,0.0
Marion,39101,2017,count_Wind,0.0
Marion,39101,2018,count_Wind,1.0
Marion,39101,2019,count_Wind,0.0
Marion,39101,2020,count_Wind,0.0
Marion,39101,2021,count_Wind,0.0
Marion,39101,2022,count_Wind,0.0
Marion,39101,2023,count_Wind,0.0
Marion,39101,2024,count_Wind,0.0
Marion,39101,2000,total_Biofuel,0
Marion,39101,2001,total_Biofuel,0
Marion,39101,2002,total_Biofuel,0
Marion,39101,2003,total_Biofuel,0
Marion,39101,2004,total_Biofuel,0
Marion,39101,2005,total_Biofuel,0
Marion,39101,2006,total_Biofuel,0
Marion,39101,2007,total_Biofuel,0
Marion,39101,2008,total_Biofuel,0
Marion,39101,2009,total_Biofuel,0.0
Marion,39101,2010,total_Biofuel,0
Marion,39101,2011,total_Biofuel,0.0
Marion,39101,2012,total_Biofuel,0.0
Marion,39101,2013,total_Biofuel,0.0
Marion,39101,2014,total_Biofuel,0.0
Marion,39101,2015,total_Biofuel,0.0
Marion,39101,2016,total_Biofuel,0.0
Marion,39101,2017,total_Biofuel,0.0
Marion,39101,2018,total_Biofuel,0.0
Marion,39101,2019,total_Biofuel,0.0
Marion,39101,2020,total_Biofuel,0.0
Marion,39101,2021,total_Biofuel,0.0
Marion,39101,2022,total_Biofuel,0.0
Marion,39101,2023,total_Biofuel,0.0
Marion,39101,2024,total_Biofuel,0.0
Marion,39101,2000,total_Energy Storage,0
Marion,39101,2001,total_Energy Storage,0
Marion,39101,2002,total_Energy Storage,0
Marion,39101,2003,total_Energy Storage,0
Marion,39101,2004,total_Energy Storage,0
Marion,39101,2005,total_Energy Storage,0
Marion,39101,2006,total_Energy Storage,0
Marion,39101,2007,total_Energy Storage,0
Marion,39101,2008,total_Energy Storage,0
Marion,39101,2009,total_Energy Storage,0.0
Marion,39101,2010,total_Energy Storage,0
Marion,39101,2011,total_Energy Storage,0.0
Marion,39101,2012,total_Energy Storage,0.0
Marion,39101,2013,total_Energy Storage,0.0
Marion,39101,2014,total_Energy Storage,0.0
Marion,39101,2015,total_Energy Storage,0.0
Marion,39101,2016,total_Energy Storage,0.0
Marion,39101,2017,total_Energy Storage,0.0
Marion,39101,2018,total_Energy Storage,0.0
Marion,39101,2019,total_Energy Storage,0.0
Marion,39101,2020,total_Energy Storage,0.0
Marion,39101,2021,total_Energy Storage,0.0
Marion,39101,2022,total_Energy Storage,0.0
Marion,39101,2023,total_Energy Storage,0.0
Marion,39101,2024,total_Energy Storage,0.0
Marion,39101,2000,total_Natural Gas/Propane,0
Marion,39101,2001,total_Natural Gas/Propane,0
Marion,39101,2002,total_Natural Gas/Propane,0
Marion,39101,2003,total_Natural Gas/Propane,0
Marion,39101,2004,total_Natural Gas/Propane,0
Marion,39101,2005,total_Natural Gas/Propane,0
Marion,39101,2006,total_Natural Gas/Propane,0
Marion,39101,2007,total_Natural Gas/Propane,0
Marion,39101,2008,total_Natural Gas/Propane,0
Marion,39101,2009,total_Natural Gas/Propane,0.0
Marion,39101,2010,total_Natural Gas/Propane,0
Marion,39101,2011,total_Natural Gas/Propane,0.0
Marion,39101,2012,total_Natural Gas/Propane,0.0
Marion,39101,2013,total_Natural Gas/Propane,0.0
Marion,39101,2014,total_Natural Gas/Propane,0.0
Marion,39101,2015,total_Natural Gas/Propane,0.0
Marion,39101,2016,total_Natural Gas/Propane,0.0
Marion,39101,2017,total_Natural Gas/Propane,0.0
Marion,39101,2018,total_Natural Gas/Propane,0.0
Marion,39101,2019,total_Natural Gas/Propane,0.0
Marion,39101,2020,total_Natural Gas/Propane,0.0
Marion,39101,2021,total_Natural Gas/Propane,0.0
Marion,39101,2022,total_Natural Gas/Propane,0.0
Marion,39101,2023,total_Natural Gas/Propane,0.0
Marion,39101,2024,total_Natural Gas/Propane,0.0
Marion,39101,2000,total_Solar,0
Marion,39101,2001,total_Solar,0
Marion,39101,2002,total_Solar,0
Marion,39101,2003,total_Solar,0
Marion,39101,2004,total_Solar,0
Marion,39101,2005,total_Solar,0
Marion,39101,2006,total_Solar,0
Marion,39101,2007,total_Solar,0
Marion,39101,2008,total_Solar,0
Marion,39101,2009,total_Solar,0.0
Marion,39101,2010,total_Solar,0
Marion,39101,2011,total_Solar,51.0
Marion,39101,2012,total_Solar,5.9
Marion,39101,2013,total_Solar,40.0
Marion,39101,2014,total_Solar,19.0
Marion,39101,2015,total_Solar,31.9
Marion,39101,2016,total_Solar,40.4
Marion,39101,2017,total_Solar,35.6
Marion,39101,2018,total_Solar,42.7
Marion,39101,2019,total_Solar,92.0
Marion,39101,2020,total_Solar,49.96
Marion,39101,2021,total_Solar,99.9
Marion,39101,2022,total_Solar,186.98999999999998
Marion,39101,2023,total_Solar,113.17999999999999
Marion,39101,2024,total_Solar,81.97
Marion,39101,2000,total_Waste Gas,0
Marion,39101,2001,total_Waste Gas,0
Marion,39101,2002,total_Waste Gas,0
Marion,39101,2003,total_Waste Gas,0
Marion,39101,2004,total_Waste Gas,0
Marion,39101,2005,total_Waste Gas,0
Marion,39101,2006,total_Waste Gas,0
Marion,39101,2007,total_Waste Gas,0
Marion,39101,2008,total_Waste Gas,0
Marion,39101,2009,total_Waste Gas,0.0
Marion,39101,2010,total_Waste Gas,0
Marion,39101,2011,total_Waste Gas,0.0
Marion,39101,2012,total_Waste Gas,0.0
Marion,39101,2013,total_Waste Gas,0.0
Marion,39101,2014,total_Waste Gas,0.0
Marion,39101,2015,total_Waste Gas,0.0
Marion,39101,2016,total_Waste Gas,0.0
Marion,39101,2017,total_Waste Gas,3500.0
Marion,39101,2018,total_Waste Gas,0.0
Marion,39101,2019,total_Waste Gas,0.0
Marion,39101,2020,total_Waste Gas,0.0
Marion,39101,2021,total_Waste Gas,0.0
Marion,39101,2022,total_Waste Gas,0.0
Marion,39101,2023,total_Waste Gas,0.0
Marion,39101,2024,total_Waste Gas,0.0
Marion,39101,2000,total_Wind,0
Marion,39101,2001,total_Wind,0
Marion,39101,2002,total_Wind,0
Marion,39101,2003,total_Wind,0
Marion,39101,2004,total_Wind,0
Marion,39101,2005,total_Wind,0
Marion,39101,2006,total_Wind,0
Marion,39101,2007,total_Wind,0
Marion,39101,2008,total_Wind,0
Marion,39101,2009,total_Wind,2.4
Marion,39101,2010,total_Wind,0
Marion,39101,2011,total_Wind,2.4
Marion,39101,2012,total_Wind,0.0
Marion,39101,2013,total_Wind,0.0
Marion,39101,2014,total_Wind,0.0
Marion,39101,2015,total_Wind,0.0
Marion,39101,2016,total_Wind,0.0
Marion,39101,2017,total_Wind,0.0
Marion,39101,2018,total_Wind,4500.0
Marion,39101,2019,total_Wind,0.0
Marion,39101,2020,total_Wind,0.0
Marion,39101,2021,total_Wind,0.0
Marion,39101,2022,total_Wind,0.0
Marion,39101,2023,total_Wind,0.0
Marion,39101,2024,total_Wind,0.0
Morrow,39117,2000,count_Biofuel,0
Morrow,39117,2001,count_Biofuel,0
Morrow,39117,2002,count_Biofuel,0
Morrow,39117,2003,count_Biofuel,0
Morrow,39117,2004,count_Biofuel,0
Morrow,39117,2005,count_Biofuel,0
Morrow,39117,2006,count_Biofuel,0
Morrow,39117,2007,count_Biofuel,0
Morrow,39117,2008,count_Biofuel,0
Morrow,39117,2009,count_Biofuel,0.0
Morrow,39117,2010,count_Biofuel,0
Morrow,39117,2011,count_Biofuel,0
Morrow,39117,2012,count_Biofuel,0
Morrow,39117,2013,count_Biofuel,0
Morrow,39117,2014,count_Biofuel,0.0
Morrow,39117,2015,count_Biofuel,0.0
Morrow,39117,2016,count_Biofuel,0.0
Morrow,39117,2017,count_Biofuel,0.0
Morrow,39117,2018,count_Biofuel,0.0
Morrow,39117,2019,count_Biofuel,0.0
Morrow,39117,2020,count_Biofuel,0.0
Morrow,39117,2021,count_Biofuel,0.0
Morrow,39117,2022,count_Biofuel,0.0
Morrow,39117,2023,count_Biofuel,0.0
Morrow,39117,2024,count_Biofuel,0.0
Morrow,39117,2000,count_Energy Storage,0
Morrow,39117,2001,count_Energy Storage,0
Morrow,39117,2002,count_Energy Storage,0
Morrow,39117,2003,count_Energy Storage,0
Morrow,39117,2004,count_Energy Storage,0
Morrow,39117,2005,count_Energy Storage,0
Morrow,39117,2006,count_Energy Storage,0
Morrow,39117,2007,count_Energy Storage,0
Morrow,39117,2008,count_Energy Storage,0
Morrow,39117,2009,count_Energy Storage,0.0
Morrow,39117,2010,count_Energy Storage,0
Morrow,39117,2011,count_Energy Storage,0
Morrow,39117,2012,count_Energy Storage,0
Morrow,39117,2013,count_Energy Storage,0
Morrow,39117,2014,count_Energy Storage,0.0
Morrow,39117,2015,count_Energy Storage,0.0
Morrow,39117,2016,count_Energy Storage,0.0
Morrow,39117,2017,count_Energy Storage,0.0
Morrow,39117,2018,count_Energy Storage,0.0
Morrow,39117,2019,count_Energy Storage,0.0
Morrow,39117,2020,count_Energy Storage,0.0
Morrow,39117,2021,count_Energy Storage,0.0
Morrow,39117,2022,count_Energy Storage,1.0
Morrow,39117,2023,count_Energy Storage,3.0
Morrow,39117,2024,count_Energy Storage,0.0
Morrow,39117,2000,count_Natural Gas/Propane,0
Morrow,39117,2001,count_Natural Gas/Propane,0
Morrow,39117,2002,count_Natural Gas/Propane,0
Morrow,39117,2003,count_Natural Gas/Propane,0
Morrow,39117,2004,count_Natural Gas/Propane,0
Morrow,39117,2005,count_Natural Gas/Propane,0
Morrow,39117,2006,count_Natural Gas/Propane,0
Morrow,39117,2007,count_Natural Gas/Propane,0
Morrow,39117,2008,count_Natural Gas/Propane,0
Morrow,39117,2009,count_Natural Gas/Propane,0.0
Morrow,39117,2010,count_Natural Gas/Propane,0
Morrow,39117,2011,count_Natural Gas/Propane,0
Morrow,39117,2012,count_Natural Gas/Propane,0
Morrow,39117,2013,count_Natural Gas/Propane,0
Morrow,39117,2014,count_Natural Gas/Propane,0.0
Morrow,39117,2015,count_Natural Gas/Propane,0.0
Morrow,39117,2016,count_Natural Gas/Propane,0.0
Morrow,39117,2017,count_Natural Gas/Propane,0.0
Morrow,39117,2018,count_Natural Gas/Propane,0.0
Morrow,39117,2019,count_Natural Gas/Propane,0.0
Morrow,39117,2020,count_Natural Gas/Propane,0.0
Morrow,39117,2021,count_Natural Gas/Propane,0.0
Morrow,39117,2022,count_Natural Gas/Propane,0.0
Morrow,39117,2023,count_Natural Gas/Propane,0.0
Morrow,39117,2024,count_Natural Gas/Propane,0.0
Morrow,39117,2000,count_Solar,0
Morrow,39117,2001,count_Solar,0
Morrow,39117,2002,count_Solar,0
Morrow,39117,2003,count_Solar,0
Morrow,39117,2004,count_Solar,0
Morrow,39117,2005,count_Solar,0
Morrow,39117,2006,count_Solar,0
Morrow,39117,2007,count_Solar,0
Morrow,39117,2008,count_Solar,0
Morrow,39117,2009,count_Solar,0.0
Morrow,39117,2010,count_Solar,0
Morrow,39117,2011,count_Solar,0
Morrow,39117,2012,count_Solar,0
Morrow,39117,2013,count_Solar,0
Morrow,39117,2014,count_Solar,2.0
Morrow,39117,2015,count_Solar,3.0
Morrow,39117,2016,count_Solar,3.0
Morrow,39117,2017,count_Solar,2.0
Morrow,39117,2018,count_Solar,6.0
Morrow,39117,2019,count_Solar,14.0
Morrow,39117,2020,count_Solar,10.0
Morrow,39117,2021,count_Solar,8.0
Morrow,39117,2022,count_Solar,11.0
Morrow,39117,2023,count_Solar,9.0
Morrow,39117,2024,count_Solar,9.0
Morrow,39117,2000,count_Waste Gas,0
Morrow,39117,2001,count_Waste Gas,0
Morrow,39117,2002,count_Waste Gas,0
Morrow,39117,2003,count_Waste Gas,0
Morrow,39117,2004,count_Waste Gas,0
Morrow,39117,2005,count_Waste Gas,0
Morrow,39117,2006,count_Waste Gas,0
